,timestamp,pm25,pm10,co,no2,o3,lat,lon
1193,2024-11-09T17:00:00+00:00,0.607,2.693,263.83,7.305,24.401,30.24,-97.59
1194,2024-11-09T18:00:00+00:00,0.652,2.168,254.038,5.546,29.204,30.24,-97.59
1195,2024-11-09T19:00:00+00:00,0.55,2.511,257.947,3.806,32.149,30.24,-97.59
1196,2024-11-09T20:00:00+00:00,0.553,4.568,275.536,3.736,34.531,30.24,-97.59
1197,2024-11-09T21:00:00+00:00,0.762,4.203,291.061,4.949,35.868,30.24,-97.59
1198,2024-11-09T22:00:00+00:00,0.566,4.509,316.734,5.376,35.923,30.24,-97.59
1199,2024-11-09T23:00:00+00:00,1.183,6.463,440.925,17.612,29.104,30.24,-97.59
1200,2024-11-10T00:00:00+00:00,1.985,11.146,634.01,40.167,15.591,30.24,-97.59
1201,2024-11-10T01:00:00+00:00,2.542,10.037,572.449,35.779,17.26,30.24,-97.59
1202,2024-11-10T02:00:00+00:00,1.111,6.157,443.222,30.398,21.497,30.24,-97.59
1203,2024-11-10T03:00:00+00:00,1.521,7.433,420.966,30.458,18.785,30.24,-97.59
1204,2024-11-10T04:00:00+00:00,2.987,9.207,477.603,33.158,11.697,30.24,-97.59
1205,2024-11-10T05:00:00+00:00,4.607,21.492,488.416,34.071,4.099,30.24,-97.59
1206,2024-11-10T06:00:00+00:00,5.582,34.692,523.5,34.89,-0.824,30.24,-97.59
1207,2024-11-10T07:00:00+00:00,4.166,12.867,536.274,25.404,-0.508,30.24,-97.59
1208,2024-11-10T08:00:00+00:00,3.879,13.778,513.962,21.834,-1.761,30.24,-97.59
1209,2024-11-10T09:00:00+00:00,3.774,10.578,511.134,30.854,-7.209,30.24,-97.59
1210,2024-11-10T10:00:00+00:00,3.603,12.572,494.25,30.028,-8.307,30.24,-97.59
1211,2024-11-10T11:00:00+00:00,6.902,50.209,538.847,30.373,-9.955,30.24,-97.59
1212,2024-11-10T12:00:00+00:00,6.491,17.868,572.731,30.657,-12.549,30.24,-97.59
1213,2024-11-10T13:00:00+00:00,5.237,12.149,554.575,27.146,-11.298,30.24,-97.59
1214,2024-11-10T14:00:00+00:00,2.675,7.628,409.445,11.811,8.755,30.24,-97.59
1215,2024-11-10T15:00:00+00:00,1.875,5.478,333.797,11.561,16.784,30.24,-97.59
1216,2024-11-10T16:00:00+00:00,1.613,5.881,263.24,4.181,27.376,30.24,-97.59
1217,2024-11-10T17:00:00+00:00,1.776,5.542,225.736,4.738,36.958,30.24,-97.59
1218,2024-11-10T18:00:00+00:00,1.999,7.737,238.533,7.124,43.837,30.24,-97.59
1219,2024-11-10T19:00:00+00:00,2.688,7.168,296.591,16.417,45.011,30.24,-97.59
1220,2024-11-10T20:00:00+00:00,2.701,6.665,348.489,19.508,44.803,30.24,-97.59
1221,2024-11-10T21:00:00+00:00,4.067,10.243,345.904,19.644,44.992,30.24,-97.59
1222,2024-11-10T22:00:00+00:00,4.386,7.754,363.459,18.559,40.044,30.24,-97.59
1223,2024-11-10T23:00:00+00:00,4.573,11.914,429.979,23.998,36.253,30.24,-97.59
1224,2024-11-11T00:00:00+00:00,8.352,16.135,548.965,32.916,25.194,30.24,-97.59
1225,2024-11-11T01:00:00+00:00,6.38,13.419,493.053,30.546,24.056,30.24,-97.59
1226,2024-11-11T02:00:00+00:00,6.487,13.667,552.168,30.662,11.879,30.24,-97.59
1227,2024-11-11T03:00:00+00:00,7.457,16.414,610.699,28.442,3.199,30.24,-97.59
1228,2024-11-11T04:00:00+00:00,7.392,15.672,700.724,35.75,-3.759,30.24,-97.59
1229,2024-11-11T05:00:00+00:00,6.606,13.279,612.533,34.315,-8.603,30.24,-97.59
1230,2024-11-11T06:00:00+00:00,7.134,13.823,542.229,31.244,-8.693,30.24,-97.59
1231,2024-11-11T07:00:00+00:00,6.987,11.979,523.764,30.797,-12.825,30.24,-97.59
1232,2024-11-11T08:00:00+00:00,8.081,19.907,561.275,29.874,-17.515,30.24,-97.59
1233,2024-11-11T09:00:00+00:00,8.704,20.209,572.379,30.042,-19.204,30.24,-97.59
1234,2024-11-11T10:00:00+00:00,7.296,13.782,515.99,28.051,-19.216,30.24,-97.59
1235,2024-11-11T11:00:00+00:00,7.454,14.832,511.908,28.94,-19.731,30.24,-97.59
1236,2024-11-11T12:00:00+00:00,8.633,23.624,544.733,29.193,-20.143,30.24,-97.59
1237,2024-11-11T13:00:00+00:00,9.176,23.009,586.225,28.271,-17.996,30.24,-97.59
1238,2024-11-11T14:00:00+00:00,7.332,21.24,508.564,8.533,0.479,30.24,-97.59
1239,2024-11-11T15:00:00+00:00,5.098,18.176,368.238,9.257,12.287,30.24,-97.59
1240,2024-11-11T16:00:00+00:00,5.649,13.355,330.449,6.335,23.537,30.24,-97.59
1241,2024-11-11T17:00:00+00:00,5.443,14.017,274.238,5.794,36.065,30.24,-97.59
1242,2024-11-11T18:00:00+00:00,5.885,16.143,289.91,9.937,43.788,30.24,-97.59
1243,2024-11-11T19:00:00+00:00,5.777,16.517,306.107,14.416,46.573,30.24,-97.59
1244,2024-11-11T20:00:00+00:00,5.21,16.405,341.719,19.528,48.998,30.24,-97.59
1245,2024-11-11T21:00:00+00:00,4.676,14.193,357.767,20.817,49.615,30.24,-97.59
1246,2024-11-11T22:00:00+00:00,4.039,13.732,357.037,18.62,47.758,30.24,-97.59
1247,2024-11-11T23:00:00+00:00,5.899,19.675,422.505,24.784,41.12,30.24,-97.59
1248,2024-11-12T00:00:00+00:00,7.103,18.345,486.299,32.069,33.929,30.24,-97.59
1249,2024-11-12T01:00:00+00:00,7.124,16.757,469.878,31.693,29.464,30.24,-97.59
1250,2024-11-12T02:00:00+00:00,6.875,14.573,454.869,30.086,28.213,30.24,-97.59
1251,2024-11-12T03:00:00+00:00,5.991,15.146,436.635,30.469,24.723,30.24,-97.59
1252,2024-11-12T04:00:00+00:00,6.055,15.264,426.072,28.511,19.831,30.24,-97.59
1253,2024-11-12T05:00:00+00:00,5.429,13.304,401.954,30.183,14.857,30.24,-97.59
1254,2024-11-12T06:00:00+00:00,5.542,13.328,419.148,31.161,5.193,30.24,-97.59
1255,2024-11-12T07:00:00+00:00,5.711,15.034,427.023,31.945,0.08,30.24,-97.59
1256,2024-11-12T08:00:00+00:00,5.511,11.592,394.452,31.211,-2.406,30.24,-97.59
1257,2024-11-12T09:00:00+00:00,4.425,9.707,369.536,28.899,-0.745,30.24,-97.59
1258,2024-11-12T10:00:00+00:00,4.687,9.423,367.784,29.196,-7.054,30.24,-97.59
1259,2024-11-12T11:00:00+00:00,5.113,10.267,417.725,29.999,-11.558,30.24,-97.59
1260,2024-11-12T12:00:00+00:00,5.576,12.188,451.059,32.358,-15.094,30.24,-97.59
1261,2024-11-12T13:00:00+00:00,6.426,14.998,450.983,30.021,-5.314,30.24,-97.59
1262,2024-11-12T14:00:00+00:00,7.877,15.876,409.279,10.536,7.797,30.24,-97.59
1263,2024-11-12T15:00:00+00:00,10.463,20.49,351.215,8.857,16.516,30.24,-97.59
1264,2024-11-12T16:00:00+00:00,11.277,23.279,349.058,7.116,26.138,30.24,-97.59
1265,2024-11-12T17:00:00+00:00,11.729,24.961,308.798,9.631,37.153,30.24,-97.59
1266,2024-11-12T18:00:00+00:00,12.145,19.258,306.586,11.366,44.306,30.24,-97.59
1267,2024-11-12T19:00:00+00:00,11.895,20.05,318.436,11.44,44.626,30.24,-97.59
1268,2024-11-12T20:00:00+00:00,11.9,19.07,350.051,10.201,44.902,30.24,-97.59
1269,2024-11-12T21:00:00+00:00,11.396,18.157,357.923,12.351,43.365,30.24,-97.59
1270,2024-11-12T22:00:00+00:00,11.062,19.209,369.14,14.223,42.855,30.24,-97.59
1271,2024-11-12T23:00:00+00:00,12.056,71.358,404.774,22.939,38.075,30.24,-97.59
1272,2024-11-13T00:00:00+00:00,11.607,56.227,428.653,29.334,32.325,30.24,-97.59
1273,2024-11-13T01:00:00+00:00,11.617,25.431,443.524,27.742,27.844,30.24,-97.59
1274,2024-11-13T02:00:00+00:00,11.06,22.335,425.488,12.061,22.552,30.24,-97.59
1275,2024-11-13T03:00:00+00:00,11.08,20.959,437.696,24.625,16.646,30.24,-97.59
1276,2024-11-13T04:00:00+00:00,11.506,23.241,542.049,30.37,5.721,30.24,-97.59
1277,2024-11-13T05:00:00+00:00,11.676,21.065,507.308,31.221,3.602,30.24,-97.59
1278,2024-11-13T06:00:00+00:00,11.546,20.123,510.671,29.984,2.244,30.24,-97.59
1279,2024-11-13T07:00:00+00:00,12.816,23.288,448.67,28.823,-3.141,30.24,-97.59
1280,2024-11-13T08:00:00+00:00,12.13,20.442,409.027,27.658,-4.996,30.24,-97.59
1281,2024-11-13T09:00:00+00:00,12.447,20.407,389.46,26.647,-8.411,30.24,-97.59
1282,2024-11-13T10:00:00+00:00,13.375,22.457,393.626,26.8,-10.393,30.24,-97.59
1283,2024-11-13T11:00:00+00:00,14.672,26.257,422.214,27.694,-10.06,30.24,-97.59
1284,2024-11-13T12:00:00+00:00,14.394,33.808,442.804,27.247,-15.984,30.24,-97.59
1285,2024-11-13T13:00:00+00:00,15.13,32.879,515.736,27.666,-18.998,30.24,-97.59
1286,2024-11-13T14:00:00+00:00,26.983,103.728,578.55,16.895,-1.252,30.24,-97.59
1287,2024-11-13T15:00:00+00:00,21.223,54.762,452.858,10.969,16.398,30.24,-97.59
1288,2024-11-13T16:00:00+00:00,9.71,36.634,301.424,5.604,30.686,30.24,-97.59
1289,2024-11-13T17:00:00+00:00,9.023,23.664,270.005,6.708,34.486,30.24,-97.59
1290,2024-11-13T18:00:00+00:00,8.949,19.189,261.99,5.103,33.201,30.24,-97.59
1291,2024-11-13T19:00:00+00:00,7.871,17.194,265.795,8.65,34.15,30.24,-97.59
1292,2024-11-13T20:00:00+00:00,4.496,13.301,214.437,6.042,35.46,30.24,-97.59
1293,2024-11-13T21:00:00+00:00,2.79,15.02,146.733,3.738,38.842,30.24,-97.59
1294,2024-11-13T22:00:00+00:00,1.763,13.72,193.156,3.928,39.925,30.24,-97.59
1295,2024-11-13T23:00:00+00:00,1.411,19.364,344.814,5.532,33.927,30.24,-97.59
1296,2024-11-14T00:00:00+00:00,1.227,10.638,418.749,7.698,28.47,30.24,-97.59
1297,2024-11-14T01:00:00+00:00,1.184,11.353,424.067,15.704,25.41,30.24,-97.59
1298,2024-11-14T02:00:00+00:00,0.964,7.726,414.808,32.274,23.743,30.24,-97.59
1299,2024-11-14T03:00:00+00:00,1.268,11.048,414.991,32.853,20.058,30.24,-97.59
1300,2024-11-14T04:00:00+00:00,1.606,9.631,440.785,34.954,13.074,30.24,-97.59
1301,2024-11-14T05:00:00+00:00,1.138,7.818,388.365,30.635,15.015,30.24,-97.59
1302,2024-11-14T06:00:00+00:00,0.998,6.341,359.277,25.197,14.165,30.24,-97.59
1303,2024-11-14T07:00:00+00:00,1.05,5.618,350.684,28.335,11.226,30.24,-97.59
1304,2024-11-14T08:00:00+00:00,1.495,8.138,355.169,31.204,7.29,30.24,-97.59
1305,2024-11-14T09:00:00+00:00,1.895,12.274,393.787,33.132,-2.646,30.24,-97.59
1306,2024-11-14T10:00:00+00:00,2.068,9.501,420.344,33.453,-7.388,30.24,-97.59
1307,2024-11-14T11:00:00+00:00,2.395,10.866,394.848,32.403,-6.752,30.24,-97.59
1308,2024-11-14T12:00:00+00:00,3.058,17.23,441.119,33.968,-13.244,30.24,-97.59
1309,2024-11-14T13:00:00+00:00,3.419,22.853,476.135,33.358,-10.998,30.24,-97.59
1310,2024-11-14T14:00:00+00:00,3.284,35.338,472.367,16.862,4.541,30.24,-97.59
1311,2024-11-14T15:00:00+00:00,1.25,11.445,314.7,5.692,15.077,30.24,-97.59
1312,2024-11-14T16:00:00+00:00,0.881,8.782,234.404,4.741,22.905,30.24,-97.59
1313,2024-11-14T17:00:00+00:00,0.736,6.304,224.929,4.09,26.89,30.24,-97.59
1314,2024-11-14T18:00:00+00:00,0.76,6.506,233.739,3.663,29.963,30.24,-97.59
1315,2024-11-14T19:00:00+00:00,0.701,5.867,254.46,5.083,31.428,30.24,-97.59
1316,2024-11-14T20:00:00+00:00,0.637,6.652,271.802,7.823,32.356,30.24,-97.59
1317,2024-11-14T21:00:00+00:00,0.739,6.335,292.272,8.318,33.276,30.24,-97.59
1318,2024-11-14T22:00:00+00:00,0.818,8.879,314.19,8.436,33.217,30.24,-97.59
1319,2024-11-14T23:00:00+00:00,6.463,19.865,413.413,13.23,25.986,30.24,-97.59
1320,2024-11-15T00:00:00+00:00,4.913,18.437,554.33,36.673,15.462,30.24,-97.59
1321,2024-11-15T01:00:00+00:00,2.538,13.913,509.283,36.099,11.832,30.24,-97.59
1322,2024-11-15T02:00:00+00:00,4.292,15.456,602.859,38.766,-1.075,30.24,-97.59
1323,2024-11-15T03:00:00+00:00,4.359,14.304,597.24,37.832,-6.57,30.24,-97.59
1324,2024-11-15T04:00:00+00:00,4.756,17.449,621.924,37.741,-10.609,30.24,-97.59
1325,2024-11-15T05:00:00+00:00,5.866,22.194,704.976,38.509,-15.334,30.24,-97.59
1326,2024-11-15T06:00:00+00:00,5.105,13.767,661.289,36.097,-18.597,30.24,-97.59
1327,2024-11-15T07:00:00+00:00,4.232,13.274,595.697,34.859,-19.503,30.24,-97.59
1328,2024-11-15T08:00:00+00:00,3.685,12.418,540.223,33.241,-22.291,30.24,-97.59
1329,2024-11-15T09:00:00+00:00,4.623,15.056,560.281,32.418,-24.299,30.24,-97.59
1330,2024-11-15T10:00:00+00:00,5.295,16.246,604.773,31.817,-24.876,30.24,-97.59
1331,2024-11-15T11:00:00+00:00,5.157,14.124,623.441,30.381,-26.215,30.24,-97.59
1332,2024-11-15T12:00:00+00:00,4.569,13.423,642.166,29.598,-27.104,30.24,-97.59
1333,2024-11-15T13:00:00+00:00,5.055,23.584,829.663,28.8,-26.622,30.24,-97.59
1334,2024-11-15T14:00:00+00:00,11.197,52.371,846.533,17.964,-7.294,30.24,-97.59
1335,2024-11-15T15:00:00+00:00,9.983,30.085,557.685,4.413,10.075,30.24,-97.59
1336,2024-11-15T16:00:00+00:00,6.317,16.416,309.103,5.693,21.089,30.24,-97.59
1337,2024-11-15T17:00:00+00:00,3.781,13.632,235.419,4.416,31.004,30.24,-97.59
1338,2024-11-15T18:00:00+00:00,3.6,15.139,219.81,3.268,37.116,30.24,-97.59
1339,2024-11-15T19:00:00+00:00,5.039,17.5,260.694,7.132,38.433,30.24,-97.59
1340,2024-11-15T20:00:00+00:00,4.247,14.183,277.265,6.552,39.958,30.24,-97.59
1341,2024-11-15T21:00:00+00:00,3.845,16.783,284.788,6.042,41.128,30.24,-97.59
1342,2024-11-15T22:00:00+00:00,4.418,12.306,308.399,6.157,41.079,30.24,-97.59
1343,2024-11-15T23:00:00+00:00,5.509,18.677,394.925,17.113,33.614,30.24,-97.59
1344,2024-11-16T00:00:00+00:00,7.926,22.303,582.201,37.338,20.021,30.24,-97.59
1345,2024-11-16T01:00:00+00:00,12.293,29.866,625.079,38.557,13.356,30.24,-97.59
1346,2024-11-16T02:00:00+00:00,9.591,25.939,496.967,35.19,19.602,30.24,-97.59
1347,2024-11-16T03:00:00+00:00,8.758,18.301,489.246,34.94,18.279,30.24,-97.59
1348,2024-11-16T04:00:00+00:00,7.231,18.649,430.46,33.825,19.912,30.24,-97.59
1349,2024-11-16T05:00:00+00:00,6.577,15.444,413.118,33.113,13.465,30.24,-97.59
1350,2024-11-16T06:00:00+00:00,5.644,15.268,393.908,31.955,7.757,30.24,-97.59
1351,2024-11-16T07:00:00+00:00,5.428,16.96,373.035,30.689,3.904,30.24,-97.59
1352,2024-11-16T08:00:00+00:00,5.45,14.76,354.904,29.276,0.304,30.24,-97.59
1353,2024-11-16T09:00:00+00:00,5.044,14.802,344.56,27.734,-3.868,30.24,-97.59
1354,2024-11-16T10:00:00+00:00,4.685,12.781,338.962,26.586,-5.321,30.24,-97.59
1355,2024-11-16T11:00:00+00:00,4.633,13.797,329.806,25.859,-5.026,30.24,-97.59
1356,2024-11-16T12:00:00+00:00,5.079,14.364,354.899,26.526,-13.173,30.24,-97.59
1357,2024-11-16T13:00:00+00:00,5.528,13.312,452.717,28.226,-20.074,30.24,-97.59
1358,2024-11-16T14:00:00+00:00,5.129,13.443,376.934,12.022,4.382,30.24,-97.59
1359,2024-11-16T15:00:00+00:00,5.006,12.835,280.85,8.363,14.244,30.24,-97.59
1360,2024-11-16T16:00:00+00:00,5.002,14.617,208.986,7.524,27.93,30.24,-97.59
1361,2024-11-16T17:00:00+00:00,4.697,15.663,276.885,7.047,34.52,30.24,-97.59
1362,2024-11-16T18:00:00+00:00,4.896,20.977,290.143,5.124,37.095,30.24,-97.59
1363,2024-11-16T19:00:00+00:00,4.674,21.185,307.173,7.268,37.711,30.24,-97.59
1364,2024-11-16T20:00:00+00:00,4.213,13.88,263.293,11.816,37.72,30.24,-97.59
1365,2024-11-16T21:00:00+00:00,4.193,12.557,289.728,17.146,37.32,30.24,-97.59
1366,2024-11-16T22:00:00+00:00,4.08,12.113,318.349,16.346,34.103,30.24,-97.59
1367,2024-11-16T23:00:00+00:00,4.249,15.611,354.223,25.867,29.272,30.24,-97.59
1368,2024-11-17T00:00:00+00:00,4.667,16.559,384.753,29.482,25.024,30.24,-97.59
1369,2024-11-17T01:00:00+00:00,4.999,17.647,389.462,25.314,19.865,30.24,-97.59
1370,2024-11-17T02:00:00+00:00,4.356,18.407,373.138,17.888,17.545,30.24,-97.59
1371,2024-11-17T03:00:00+00:00,4.22,20.441,361.504,28.751,14.754,30.24,-97.59
1372,2024-11-17T04:00:00+00:00,4.574,19.392,357.669,28.333,11.661,30.24,-97.59
1373,2024-11-17T05:00:00+00:00,4.469,20.801,343.556,28.36,8.951,30.24,-97.59
1374,2024-11-17T06:00:00+00:00,4.592,23.58,345.436,27.075,6.831,30.24,-97.59
1375,2024-11-17T07:00:00+00:00,4.806,25.464,330.452,13.984,4.502,30.24,-97.59
1376,2024-11-17T08:00:00+00:00,5.334,30.967,320.587,23.766,2.778,30.24,-97.59
1377,2024-11-17T09:00:00+00:00,8.002,69.558,333.896,10.808,3.05,30.24,-97.59
1378,2024-11-17T10:00:00+00:00,9.656,109.233,315.64,10.1,0.072,30.24,-97.59
1379,2024-11-17T11:00:00+00:00,8.53,102.806,319.38,7.259,-5.028,30.24,-97.59
1380,2024-11-17T12:00:00+00:00,9.502,23.936,319.379,7.308,-8.799,30.24,-97.59
1381,2024-11-17T13:00:00+00:00,7.299,16.508,302.847,8.443,-1.46,30.24,-97.59
1382,2024-11-17T14:00:00+00:00,7.902,15.545,289.461,16.183,2.671,30.24,-97.59
1383,2024-11-17T15:00:00+00:00,8.082,13.182,278.692,12.311,10.336,30.24,-97.59
1384,2024-11-17T16:00:00+00:00,8.938,13.074,256.084,7.483,16.913,30.24,-97.59
1385,2024-11-17T17:00:00+00:00,9.482,13.96,206.91,6.815,24.653,30.24,-97.59
1386,2024-11-17T18:00:00+00:00,6.676,10.604,170.594,4.687,29.512,30.24,-97.59
1387,2024-11-17T19:00:00+00:00,4.074,9.505,200.494,5.766,30.296,30.24,-97.59
1388,2024-11-17T20:00:00+00:00,3.598,11.573,278.025,10.297,26.468,30.24,-97.59
1389,2024-11-17T21:00:00+00:00,3.518,10.684,299.788,11.295,22.397,30.24,-97.59
1390,2024-11-17T22:00:00+00:00,3.103,11.178,298.356,9.812,18.872,30.24,-97.59
1391,2024-11-17T23:00:00+00:00,3.408,15.15,318.862,3.92,15.451,30.24,-97.59
1392,2024-11-18T00:00:00+00:00,5.849,21.673,377.525,4.002,10.936,30.24,-97.59
1393,2024-11-18T01:00:00+00:00,6.796,23.171,364.622,7.831,7.3,30.24,-97.59
1394,2024-11-18T02:00:00+00:00,7.698,27.616,350.659,13.349,5.108,30.24,-97.59
1395,2024-11-18T03:00:00+00:00,6.825,22.477,337.611,16.173,3.341,30.24,-97.59
1396,2024-11-18T04:00:00+00:00,8.084,36.877,319.606,10.61,1.674,30.24,-97.59
1397,2024-11-18T05:00:00+00:00,7.788,35.933,307.294,10.895,1.383,30.24,-97.59
